age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country
41,1.0,282964,10,10,3,4.0,2,1,0,0,0,40,1.0
18,1.0,102690,7,7,2,7.0,3,4,1,0,0,40,1.0
26,1.0,150062,9,9,1,5.0,1,1,1,0,0,50,1.0
22,1.0,212803,9,9,2,6.0,2,1,0,0,0,40,1.0
32,1.0,256362,9,9,1,2.0,1,1,1,0,0,40,1.0
35,1.0,186815,9,9,1,7.0,1,1,1,0,0,40,1.0
58,3.0,294313,10,10,1,4.0,5,2,0,0,0,55,1.0
39,1.0,278632,9,9,1,7.0,1,1,1,0,0,40,1.0
21,1.0,137510,9,9,1,2.0,1,1,1,0,0,20,5.0
25,1.0,102476,13,13,2,11.0,3,1,1,27828,0,50,1.0
28,1.0,34452,11,11,1,2.0,1,1,1,0,0,50,1.0
59,1.0,98350,9,9,3,6.0,2,3,1,0,0,40,12.0
19,1.0,400356,10,10,6,4.0,3,1,1,0,0,40,1.0
53,5.0,155233,8,8,1,10.0,5,1,0,0,0,40,15.0
30,1.0,210851,10,10,1,2.0,1,1,1,0,0,40,1.0
24,1.0,379418,10,10,2,4.0,2,1,0,0,0,40,1.0
34,1.0,140571,11,11,3,12.0,4,2,0,0,0,40,1.0
26,1.0,313473,10,10,2,6.0,2,1,1,0,0,30,1.0
48,1.0,278039,4,4,1,7.0,1,1,1,0,0,40,1.0
38,1.0,268893,11,11,1,8.0,1,1,1,0,0,70,1.0
44,1.0,225263,10,10,3,5.0,4,1,0,0,1408,46,1.0
34,1.0,198091,9,9,1,2.0,1,1,1,0,0,72,1.0
35,1.0,126569,10,10,1,5.0,1,1,1,4064,0,40,1.0
20,1.0,180052,10,10,2,6.0,3,1,1,0,0,22,1.0
28,1.0,82910,9,9,1,8.0,1,1,1,0,0,40,1.0
35,,111377,13,13,1,,1,1,1,0,0,50,1.0
44,1.0,52028,2,2,1,6.0,5,3,0,0,0,40,20.0
44,1.0,121130,9,9,3,6.0,4,1,0,0,0,40,1.0
30,1.0,229504,9,9,1,2.0,1,1,1,0,0,50,1.0
37,1.0,39606,11,11,3,5.0,4,1,0,0,0,40,1.0
36,1.0,181553,9,9,1,6.0,1,1,1,0,0,40,
44,1.0,29762,9,9,3,8.0,2,1,1,0,0,68,1.0
25,1.0,206600,5,5,2,7.0,6,1,1,0,0,48,2.0
46,6.0,321764,15,15,1,1.0,1,1,1,0,0,50,1.0
34,2.0,192900,10,10,2,11.0,2,1,1,0,0,35,1.0
29,1.0,78261,15,15,2,1.0,3,1,1,0,0,50,1.0
21,1.0,176486,9,9,6,3.0,6,1,0,0,0,60,1.0
31,1.0,318647,7,7,2,2.0,2,1,1,0,0,40,1.0
22,1.0,106700,12,12,2,4.0,3,1,0,0,0,27,1.0
49,1.0,184986,9,9,3,6.0,2,1,0,0,0,40,1.0
57,1.0,204209,4,4,1,2.0,1,1,1,3103,0,40,1.0
39,1.0,245665,12,12,3,1.0,2,1,1,0,0,60,1.0
64,1.0,237581,4,4,1,8.0,1,1,1,0,0,48,2.0
32,1.0,53135,9,9,2,7.0,2,1,1,0,0,40,1.0
49,2.0,308241,9,9,1,5.0,5,1,0,0,0,60,1.0
25,1.0,209286,10,10,1,2.0,1,1,1,0,0,40,1.0
31,1.0,185732,9,9,2,6.0,3,1,0,0,0,30,1.0
41,3.0,351350,10,10,3,13.0,4,1,0,0,0,40,1.0
62,5.0,94931,11,11,1,10.0,1,1,1,3411,0,40,1.0
27,1.0,132805,6,6,2,5.0,6,1,1,0,1980,40,1.0
74,6.0,167537,10,10,1,3.0,1,1,1,0,0,35,1.0
50,2.0,156951,12,12,1,7.0,1,1,1,3103,0,40,1.0
33,1.0,80058,9,9,2,8.0,2,1,1,0,0,40,1.0
33,1.0,164748,13,13,1,8.0,1,1,1,0,0,40,1.0
43,7.0,94937,13,13,3,4.0,4,1,0,0,0,40,1.0
35,4.0,37314,16,16,2,1.0,2,1,1,0,0,55,1.0
57,1.0,204816,14,14,3,1.0,2,1,1,0,0,30,1.0
44,2.0,179557,9,9,1,3.0,1,1,1,0,1977,45,1.0
19,1.0,73257,7,7,2,6.0,3,1,0,0,0,15,5.0
39,1.0,53447,9,9,3,11.0,2,1,0,0,0,40,1.0
17,1.0,284277,7,7,2,6.0,3,1,1,1055,0,20,1.0
32,1.0,178109,13,13,2,2.0,2,1,1,0,0,36,1.0
24,1.0,111376,9,9,2,9.0,2,1,1,0,0,40,1.0
35,1.0,175232,10,10,2,4.0,2,1,1,0,0,40,1.0
49,1.0,423222,14,14,1,5.0,1,1,1,0,0,50,1.0
35,4.0,140564,10,10,1,12.0,1,1,1,5013,0,40,1.0
27,1.0,46868,13,13,2,12.0,2,1,0,0,0,15,1.0
52,1.0,139671,10,10,1,3.0,1,1,1,0,1977,50,1.0
36,1.0,243409,13,13,1,2.0,1,1,1,0,0,45,1.0
21,5.0,175166,10,10,2,10.0,3,1,0,2176,0,40,1.0
37,1.0,188279,9,9,1,6.0,1,3,1,0,0,40,33.0
51,3.0,33863,14,14,1,1.0,1,1,1,0,0,45,1.0
34,1.0,182401,12,12,3,4.0,2,2,1,0,0,40,1.0
45,2.0,34446,9,9,1,8.0,1,1,1,0,0,50,1.0
44,1.0,105896,13,13,3,1.0,2,1,0,0,0,36,1.0
22,1.0,214731,6,6,1,7.0,5,1,0,0,0,40,1.0
45,1.0,270842,14,14,3,3.0,2,1,0,0,0,50,1.0
52,1.0,24185,9,9,3,2.0,4,1,1,0,0,84,1.0
66,,52728,13,13,1,,1,1,1,0,0,10,1.0
30,3.0,263561,9,9,1,13.0,1,1,1,0,0,40,1.0
32,1.0,32732,9,9,1,1.0,1,1,1,0,0,50,1.0
42,3.0,70655,9,9,1,2.0,1,1,1,0,0,44,1.0
22,,140001,9,9,2,,3,1,1,0,0,40,1.0
62,6.0,164616,16,16,1,1.0,1,1,1,15024,0,45,1.0
24,2.0,216889,5,5,1,2.0,1,1,1,0,0,45,1.0
19,1.0,183589,10,10,2,8.0,3,1,1,0,0,25,1.0
67,1.0,166187,9,9,5,3.0,4,1,1,0,0,38,1.0
37,2.0,504871,10,10,1,2.0,1,1,1,0,0,40,1.0
38,2.0,30916,12,12,1,5.0,1,1,1,0,0,60,1.0
43,1.0,104660,14,14,5,3.0,4,1,1,4934,0,40,1.0
17,1.0,160118,8,8,2,5.0,2,1,0,0,0,10,3.0
28,1.0,167737,13,13,5,6.0,3,1,1,0,1974,50,1.0
24,2.0,188274,13,13,2,5.0,2,1,1,0,0,50,1.0
35,4.0,483530,10,10,3,12.0,4,1,0,0,0,40,1.0
21,1.0,203924,10,10,2,4.0,2,1,1,2597,0,45,1.0
31,1.0,175509,13,13,2,1.0,2,1,1,0,0,50,1.0
34,1.0,146980,9,9,6,6.0,4,1,0,0,0,65,1.0
32,1.0,137367,7,7,2,2.0,2,3,1,0,0,40,9.0
21,5.0,171156,10,10,2,10.0,2,1,0,0,0,35,1.0
33,1.0,243330,9,9,1,7.0,1,1,1,0,0,55,1.0
73,6.0,191540,13,13,1,5.0,1,1,1,0,0,50,1.0
21,1.0,188923,9,9,2,6.0,3,1,0,0,0,25,1.0
28,1.0,114158,10,10,2,4.0,3,1,0,0,0,26,1.0
48,1.0,219565,9,9,1,2.0,1,1,1,0,0,40,1.0
37,1.0,166497,9,9,2,4.0,3,1,1,0,0,38,1.0
24,1.0,102493,9,9,1,9.0,1,1,1,0,0,40,1.0
28,3.0,172270,10,10,3,4.0,4,1,0,0,0,45,1.0
28,1.0,110981,10,10,2,6.0,2,1,1,0,0,40,1.0
29,1.0,194864,9,9,1,5.0,5,1,0,0,0,18,1.0
52,1.0,231196,9,9,1,5.0,1,1,1,0,0,40,1.0
38,3.0,34744,10,10,3,4.0,4,1,0,0,0,38,1.0
34,1.0,111567,9,9,2,8.0,3,1,1,0,0,40,1.0
32,5.0,169186,9,9,1,10.0,1,1,1,0,0,5,1.0
41,1.0,100451,9,9,1,2.0,1,1,1,7688,0,38,1.0
49,1.0,224393,13,13,1,3.0,1,1,1,0,0,55,1.0
31,1.0,189461,12,12,3,4.0,4,1,0,0,0,41,1.0
47,1.0,289517,13,13,1,2.0,1,1,1,0,0,50,1.0
27,1.0,209891,10,10,2,9.0,2,2,1,0,0,50,1.0
57,1.0,201112,12,12,3,4.0,2,2,0,0,0,40,1.0
56,1.0,182062,9,9,1,8.0,1,1,1,0,0,48,1.0
39,4.0,267581,9,9,2,6.0,2,2,1,0,0,40,1.0
25,1.0,211392,9,9,2,6.0,2,1,1,0,0,48,1.0
28,1.0,392100,9,9,1,2.0,3,1,1,0,0,40,1.0
67,,165103,13,13,1,,1,1,1,0,2174,50,1.0
20,1.0,249543,10,10,2,13.0,3,1,0,0,0,16,1.0
52,1.0,226084,9,9,5,14.0,6,1,0,0,0,40,1.0
59,5.0,147989,9,9,5,10.0,2,1,0,0,0,35,1.0
49,1.0,192776,14,14,1,3.0,1,1,1,0,1977,45,1.0
63,2.0,122442,10,10,1,6.0,1,1,1,0,0,48,1.0
39,7.0,149347,14,14,2,1.0,2,1,1,0,0,40,19.0
52,4.0,184529,9,9,1,13.0,1,1,1,0,0,40,1.0
27,1.0,165519,9,9,1,2.0,1,1,1,0,0,40,1.0
23,1.0,113735,10,10,3,4.0,6,1,0,0,0,20,1.0
33,1.0,226629,10,10,2,3.0,3,1,0,0,0,40,1.0
18,1.0,334427,6,6,2,11.0,3,1,1,0,0,36,1.0
27,2.0,41099,9,9,2,2.0,2,1,1,0,0,30,1.0
40,1.0,213849,9,9,3,5.0,2,1,0,0,0,40,1.0
44,1.0,101593,13,13,1,5.0,1,1,1,0,0,60,1.0
20,1.0,34706,10,10,2,3.0,2,2,1,0,0,47,1.0
17,,45037,6,6,2,,3,1,0,0,0,25,1.0
22,1.0,161638,9,9,2,7.0,6,1,0,0,0,40,21.0
60,1.0,160339,10,10,1,2.0,1,1,1,0,0,40,21.0
30,1.0,119522,6,6,1,2.0,1,1,1,0,0,45,1.0
42,1.0,230684,9,9,1,5.0,1,1,1,5178,0,50,1.0
62,7.0,209433,9,9,1,4.0,1,2,1,0,0,40,1.0
35,1.0,144608,9,9,1,7.0,1,1,1,0,0,40,1.0
46,1.0,360593,14,14,3,1.0,2,1,1,4650,0,44,1.0
18,5.0,113185,7,7,2,10.0,3,1,1,0,0,25,1.0
37,1.0,336598,3,3,1,11.0,1,1,1,0,0,36,2.0
57,2.0,47178,13,13,1,1.0,5,1,0,0,0,35,1.0
35,2.0,190895,14,14,1,5.0,1,1,1,0,0,40,1.0
63,5.0,146196,13,13,1,10.0,1,1,1,0,0,40,1.0
23,1.0,146178,9,9,4,4.0,6,1,1,0,0,46,1.0
34,1.0,182926,9,9,1,2.0,1,1,1,0,0,43,1.0
33,1.0,124827,9,9,1,8.0,1,1,1,0,0,40,1.0
42,1.0,66006,6,6,2,8.0,2,2,1,0,0,40,1.0
18,5.0,201299,10,10,2,10.0,3,1,0,0,0,40,1.0
61,1.0,111563,7,7,1,8.0,1,1,1,0,0,27,1.0
39,1.0,82699,15,15,3,1.0,2,2,0,13550,0,70,1.0
25,1.0,195118,9,9,2,9.0,6,1,1,0,0,35,1.0
30,1.0,147430,9,9,6,4.0,2,1,0,0,0,40,1.0
42,2.0,52781,13,13,1,3.0,1,1,1,0,0,40,1.0
21,1.0,212619,11,11,2,7.0,3,1,1,0,0,40,1.0
35,1.0,214738,9,9,1,2.0,1,1,1,0,0,48,1.0
27,1.0,183523,13,13,2,3.0,2,1,1,0,0,45,1.0
38,1.0,196123,10,10,1,1.0,1,1,1,0,0,40,1.0
25,7.0,27142,10,10,1,3.0,1,1,1,0,0,40,1.0
52,1.0,207025,9,9,3,14.0,4,2,0,0,0,24,1.0
57,1.0,180779,13,13,1,1.0,1,1,1,7298,0,40,1.0
65,1.0,194456,13,13,1,2.0,1,1,1,0,0,40,11.0
66,3.0,222810,10,10,3,6.0,6,1,0,7896,0,40,3.0
35,1.0,119098,16,16,1,1.0,1,1,1,7298,0,40,1.0
38,3.0,51240,13,13,1,1.0,1,1,1,0,0,45,1.0
20,1.0,215495,10,10,2,4.0,3,1,0,0,0,40,2.0
17,1.0,148522,7,7,2,6.0,3,1,1,0,1721,15,1.0
49,4.0,231961,16,16,3,1.0,4,1,1,0,0,50,1.0
44,1.0,335248,10,10,3,4.0,2,1,0,0,0,40,1.0
34,1.0,37210,9,9,2,4.0,3,1,1,0,0,50,1.0
31,6.0,31740,11,11,1,11.0,1,1,1,0,0,55,1.0
50,1.0,187465,7,7,3,5.0,2,1,0,0,0,40,1.0
28,1.0,270973,12,12,2,4.0,3,1,0,0,0,40,1.0
19,1.0,135066,10,10,2,4.0,2,1,0,0,0,20,1.0
46,4.0,86837,10,10,6,4.0,2,3,1,0,0,50,4.0
65,5.0,200749,9,9,1,10.0,1,1,1,0,0,25,1.0
36,1.0,355468,6,6,4,5.0,2,1,1,0,0,40,1.0
50,1.0,594521,5,5,3,4.0,4,1,0,0,0,40,1.0
25,1.0,124111,9,9,2,7.0,3,1,0,0,0,50,1.0
44,1.0,107683,11,11,1,2.0,5,1,0,4386,0,40,1.0
41,1.0,96741,12,12,3,5.0,4,1,1,0,0,40,1.0
49,1.0,176907,9,9,1,7.0,1,1,1,0,0,40,1.0
80,1.0,22406,13,13,2,14.0,2,1,0,0,0,40,1.0
43,2.0,154785,13,13,1,7.0,5,3,0,0,0,80,33.0
57,3.0,148509,13,13,1,1.0,1,3,1,0,0,35,9.0
36,1.0,294760,11,11,1,12.0,1,1,1,0,0,50,1.0
24,1.0,230126,12,12,1,6.0,1,1,1,0,0,40,1.0
46,1.0,175622,11,11,1,12.0,1,1,1,0,0,40,1.0
70,1.0,177906,10,10,1,3.0,1,1,1,6514,0,40,1.0
50,1.0,285200,10,10,1,2.0,1,1,1,0,1887,35,1.0
43,3.0,160574,13,13,1,2.0,1,1,1,0,0,40,1.0
50,1.0,178596,9,9,3,2.0,4,1,1,0,1408,50,1.0
39,1.0,157641,13,13,3,4.0,4,1,0,0,0,40,1.0
38,7.0,122240,9,9,1,4.0,1,1,1,0,0,55,1.0
48,6.0,51579,13,13,1,3.0,1,1,1,0,0,60,1.0
19,1.0,217769,10,10,2,6.0,3,1,0,0,0,15,1.0
38,1.0,172571,13,13,1,3.0,1,1,1,0,1848,54,1.0
26,1.0,284078,10,10,2,4.0,2,1,1,0,0,40,1.0
34,3.0,432204,12,12,1,6.0,1,1,1,0,0,80,1.0
53,1.0,97005,9,9,1,2.0,1,1,1,0,0,46,1.0
38,1.0,129573,9,9,1,2.0,1,1,1,0,0,41,1.0
34,7.0,191342,13,13,1,4.0,1,3,1,0,0,38,1.0
55,1.0,125147,9,9,1,3.0,1,1,1,0,0,45,1.0
46,1.0,123681,16,16,3,1.0,2,1,1,0,0,40,1.0
23,1.0,482082,8,8,2,7.0,3,1,1,0,0,21,2.0
27,1.0,186454,13,13,2,1.0,2,3,1,13550,0,40,1.0
36,1.0,179666,8,8,1,2.0,1,5,1,0,0,40,1.0
20,1.0,185554,10,10,2,4.0,3,1,0,0,0,25,1.0
55,2.0,319883,14,14,1,3.0,1,1,1,4386,0,10,
53,1.0,95647,10,10,1,3.0,1,1,1,0,0,50,1.0
74,1.0,91488,2,2,1,8.0,1,2,1,0,0,20,1.0
51,4.0,71691,13,13,3,3.0,2,1,1,0,0,60,1.0
50,3.0,234143,14,14,1,3.0,1,2,1,0,0,45,1.0
53,1.0,308082,1,1,2,6.0,2,1,0,0,0,15,8.0
29,1.0,218785,10,10,1,4.0,5,1,0,0,0,65,1.0
50,4.0,54709,9,9,3,4.0,4,1,0,0,0,46,1.0
59,1.0,284834,13,13,1,4.0,5,1,0,2885,0,30,1.0
33,4.0,111994,10,10,3,4.0,4,1,0,0,0,45,1.0
18,1.0,201613,7,7,2,5.0,3,1,0,0,0,5,1.0
22,5.0,219122,10,10,2,10.0,3,1,1,0,0,40,1.0
18,1.0,217302,9,9,2,6.0,2,1,1,0,0,30,1.0
18,1.0,142647,10,10,2,6.0,3,1,0,0,0,20,1.0
47,1.0,150429,10,10,1,2.0,1,4,1,0,0,50,1.0
42,1.0,185145,10,10,1,8.0,1,1,1,0,0,57,1.0
18,1.0,131180,7,7,2,1.0,3,1,0,0,0,16,1.0
55,1.0,163083,14,14,1,1.0,1,1,1,0,0,40,1.0
36,1.0,179468,9,9,3,2.0,2,1,1,0,0,40,1.0
21,1.0,283969,9,9,2,6.0,3,1,1,0,0,40,2.0
38,1.0,192337,14,14,1,1.0,1,1,1,0,0,40,11.0
49,,95636,6,6,3,,2,1,1,0,0,40,1.0
49,2.0,121238,10,10,2,2.0,4,1,1,0,0,40,1.0
50,1.0,33304,9,9,1,2.0,1,1,1,0,0,40,1.0
31,1.0,327825,9,9,4,7.0,4,1,0,0,2238,40,1.0
25,3.0,514716,13,13,2,4.0,3,2,0,0,0,40,1.0
28,1.0,64940,10,10,2,6.0,3,1,0,0,0,30,1.0
61,1.0,153790,9,9,1,4.0,5,2,0,0,0,40,1.0
21,1.0,226145,10,10,2,9.0,3,1,1,0,0,30,1.0
30,1.0,182191,13,13,2,1.0,2,1,0,2202,0,38,1.0
25,1.0,158734,9,9,2,4.0,2,1,0,0,0,45,1.0
35,2.0,37778,11,11,1,11.0,1,1,1,3103,0,55,1.0
21,1.0,243842,9,9,1,11.0,1,1,1,0,0,40,1.0
53,1.0,95647,5,5,1,9.0,1,1,1,0,0,50,1.0
31,1.0,25610,1,1,2,9.0,2,4,1,0,0,25,1.0
55,1.0,160362,13,13,1,4.0,1,1,1,0,0,40,1.0
28,1.0,186792,13,13,1,4.0,1,1,1,0,0,40,1.0
24,1.0,127753,8,8,2,2.0,6,1,1,0,0,40,1.0
20,3.0,87467,10,10,2,1.0,3,1,0,0,0,18,1.0
18,1.0,25837,7,7,2,1.0,3,1,1,0,0,15,1.0
73,1.0,199362,9,9,1,6.0,1,1,1,0,0,30,1.0
41,3.0,81054,10,10,3,3.0,4,1,0,0,0,25,1.0
90,1.0,313986,7,7,2,9.0,3,1,1,0,0,40,1.0
28,1.0,425127,5,5,1,6.0,6,1,0,0,0,35,1.0
28,1.0,138692,13,13,1,3.0,1,1,1,0,0,40,1.0
39,1.0,121468,13,13,2,3.0,3,3,0,0,0,35,1.0
49,1.0,27802,10,10,1,2.0,1,1,1,0,1887,40,1.0
58,4.0,194068,14,14,1,1.0,1,1,1,0,1977,50,1.0
58,1.0,118303,9,9,5,5.0,2,1,0,0,0,35,1.0
67,1.0,224984,9,9,5,4.0,2,1,0,15831,0,16,5.0
55,1.0,158702,10,10,2,4.0,2,2,0,0,2339,45,3.0
29,1.0,196227,13,13,2,1.0,2,1,0,0,0,40,1.0
26,1.0,158846,13,13,2,9.0,3,1,1,0,0,44,1.0
24,1.0,107882,9,9,2,5.0,2,1,0,0,0,40,1.0
57,5.0,176897,9,9,1,10.0,1,1,1,0,0,60,1.0
30,1.0,118861,10,10,1,4.0,1,3,1,0,0,50,1.0
50,3.0,283314,12,12,1,13.0,1,1,1,0,1977,40,1.0
54,1.0,337992,13,13,1,3.0,1,3,1,0,0,50,17.0
50,4.0,211319,14,14,2,1.0,2,1,1,0,0,38,1.0
25,1.0,198163,9,9,2,3.0,3,1,0,0,0,40,1.0
74,7.0,39890,10,10,5,8.0,2,1,0,0,0,18,1.0
39,2.0,176900,9,9,1,6.0,1,1,1,0,0,50,1.0
61,3.0,180079,16,16,1,3.0,1,1,1,4064,0,40,1.0
60,6.0,123218,10,10,1,3.0,1,1,1,0,0,40,1.0
59,6.0,177271,15,15,1,3.0,1,1,1,99999,0,84,1.0
21,1.0,96844,10,10,2,4.0,2,1,0,0,0,20,1.0
35,1.0,169104,10,10,6,2.0,2,1,1,0,0,40,1.0
39,1.0,167482,9,9,1,6.0,1,1,1,0,0,60,1.0
35,1.0,298635,13,13,2,5.0,2,3,1,0,0,50,1.0
19,3.0,167816,9,9,3,3.0,2,1,0,0,0,35,1.0
36,1.0,70282,10,10,3,4.0,4,2,0,0,0,40,1.0
39,1.0,1455435,12,12,4,2.0,2,1,1,0,0,40,1.0
37,1.0,168941,7,7,3,2.0,2,1,1,0,0,40,1.0
30,1.0,114691,9,9,2,11.0,3,1,1,0,0,40,1.0
47,1.0,121253,16,16,3,1.0,4,1,0,0,0,29,1.0
31,1.0,237317,5,5,2,2.0,2,5,1,0,0,45,1.0
40,1.0,55395,11,11,1,1.0,1,1,1,0,0,40,1.0
44,7.0,306440,9,9,3,2.0,2,1,1,0,0,40,1.0
26,1.0,183965,9,9,2,2.0,2,1,1,0,0,40,1.0
18,1.0,126913,10,10,2,6.0,3,1,0,0,0,12,1.0
19,1.0,223669,10,10,2,6.0,3,1,1,0,0,30,1.0
21,1.0,126613,9,9,2,5.0,2,1,0,0,0,40,1.0
34,3.0,283921,9,9,1,4.0,1,1,1,0,0,40,1.0
34,1.0,203488,10,10,1,8.0,1,1,1,0,0,40,1.0
22,1.0,127647,9,9,2,6.0,3,1,0,0,0,36,1.0
35,1.0,36270,9,9,3,2.0,2,1,1,0,0,60,1.0
31,1.0,356689,13,13,2,11.0,2,1,1,0,0,40,1.0
54,1.0,263925,2,2,1,8.0,1,1,1,0,0,50,1.0
34,3.0,158242,13,13,2,3.0,2,1,0,0,0,43,1.0
36,1.0,162256,9,9,3,3.0,4,1,0,0,0,40,1.0
26,2.0,109162,9,9,1,3.0,1,1,1,0,0,25,1.0
40,1.0,118853,13,13,1,3.0,1,1,1,0,0,60,1.0
33,1.0,153588,9,9,1,7.0,1,1,1,0,0,40,1.0
51,1.0,84399,9,9,1,7.0,1,2,1,0,0,40,1.0
24,1.0,193130,10,10,2,4.0,3,1,0,0,0,40,1.0
18,1.0,135924,10,10,2,4.0,3,1,1,0,0,40,1.0
33,1.0,111363,13,13,1,2.0,1,1,1,0,0,45,1.0
45,1.0,196584,11,11,2,1.0,2,1,0,0,1564,40,1.0
49,1.0,387074,10,10,1,5.0,1,1,1,0,0,40,1.0
36,2.0,188503,14,14,2,1.0,2,1,0,0,0,60,1.0
52,7.0,617021,13,13,1,12.0,1,2,1,7688,0,40,1.0
36,1.0,185325,9,9,2,6.0,3,1,1,0,0,37,1.0
75,2.0,192813,14,14,5,5.0,2,1,1,0,0,45,1.0
31,6.0,49923,9,9,1,3.0,1,1,1,0,0,40,1.0
30,1.0,112650,9,9,3,2.0,3,1,1,0,0,40,1.0
28,1.0,124685,10,10,1,3.0,1,4,1,0,0,55,1.0
39,7.0,203070,10,10,1,4.0,1,1,1,0,0,40,1.0
23,1.0,129345,6,6,2,6.0,2,1,1,0,0,50,1.0
41,1.0,173682,14,14,1,7.0,1,1,1,0,0,40,1.0
22,5.0,228480,9,9,1,10.0,3,1,0,0,0,20,1.0
27,1.0,191129,10,10,1,7.0,1,1,1,0,0,40,1.0
38,1.0,278924,10,10,3,2.0,2,1,1,0,0,44,1.0
30,1.0,112115,13,13,1,3.0,1,1,1,0,0,50,1.0
39,3.0,57424,13,13,3,4.0,4,1,0,0,0,35,1.0
30,1.0,215441,10,10,2,4.0,2,5,1,0,0,40,3.0
52,1.0,192445,7,7,1,8.0,1,1,1,0,0,40,1.0
52,2.0,209642,9,9,1,3.0,1,1,1,0,0,45,1.0
44,1.0,89172,13,13,1,2.0,1,1,1,0,0,50,1.0
41,1.0,155657,7,7,2,9.0,6,2,0,0,0,40,1.0
20,1.0,190457,9,9,2,6.0,3,1,0,0,0,30,1.0
49,1.0,50567,10,10,3,4.0,2,1,0,0,0,32,1.0
38,1.0,20308,9,9,1,4.0,1,1,1,0,0,40,1.0
31,1.0,416415,9,9,4,4.0,2,1,1,0,0,45,1.0
51,1.0,241745,3,3,4,7.0,4,1,0,0,0,40,2.0
30,1.0,281030,11,11,1,5.0,1,1,1,4064,0,40,1.0
31,1.0,158545,9,9,1,4.0,5,1,0,0,0,27,1.0
54,1.0,204304,9,9,3,4.0,2,1,0,0,0,40,1.0
63,1.0,273010,9,9,1,4.0,5,1,0,3471,0,40,1.0
40,2.0,165815,10,10,2,2.0,3,1,1,0,0,40,1.0
27,1.0,333296,13,13,2,6.0,2,1,1,0,0,30,3.0
20,1.0,284317,10,10,2,6.0,3,1,0,0,0,35,1.0
30,3.0,102130,10,10,1,2.0,1,1,1,0,0,40,1.0
39,1.0,102865,9,9,1,2.0,1,1,1,0,0,40,1.0
30,1.0,241885,10,10,1,11.0,1,1,1,0,0,40,1.0
30,1.0,205659,12,12,1,3.0,5,1,0,0,0,50,33.0
56,1.0,147989,10,10,6,8.0,2,1,1,0,0,40,1.0
44,6.0,78374,14,14,3,3.0,4,3,0,0,0,40,1.0
46,3.0,160187,14,14,5,3.0,4,2,0,0,0,35,1.0
37,7.0,81853,9,9,3,1.0,4,3,0,0,0,40,3.0
62,5.0,72486,9,9,1,10.0,1,3,1,0,0,24,12.0
19,1.0,243373,8,8,2,5.0,6,1,1,1055,0,40,1.0
35,5.0,169809,13,13,1,10.0,1,1,1,0,0,20,1.0
71,1.0,200418,3,3,1,8.0,1,1,1,0,0,40,1.0
43,2.0,171351,12,12,1,2.0,1,1,1,0,0,20,1.0
36,1.0,156780,9,9,2,5.0,6,3,0,0,0,40,3.0
36,3.0,223433,11,11,1,13.0,1,1,1,0,0,53,1.0
28,1.0,42734,9,9,2,9.0,3,1,1,0,0,40,1.0
32,1.0,360689,13,13,1,1.0,1,1,1,0,0,40,1.0
39,2.0,189922,9,9,1,3.0,1,1,1,0,0,60,1.0
27,3.0,68729,9,9,1,13.0,1,3,1,0,0,40,1.0
25,1.0,203570,9,9,4,6.0,4,2,1,0,0,40,1.0
50,1.0,193720,13,13,1,5.0,1,1,1,7688,0,40,1.0
47,4.0,100818,9,9,1,4.0,5,1,0,0,0,40,1.0
47,1.0,149218,9,9,1,3.0,1,1,1,0,0,65,1.0
68,,353524,4,4,1,,1,1,1,0,0,60,1.0
23,1.0,67958,10,10,2,6.0,2,1,0,0,0,30,1.0
67,,137894,13,13,5,,2,1,0,0,0,16,1.0
40,1.0,121874,12,12,1,5.0,1,1,1,7688,0,50,1.0
24,7.0,44075,13,13,2,1.0,2,3,1,0,0,40,1.0
52,1.0,74275,10,10,1,5.0,1,1,1,7298,0,45,1.0
73,1.0,88594,9,9,3,3.0,2,1,0,0,0,35,1.0
26,1.0,239390,13,13,2,5.0,3,1,1,0,0,18,1.0
29,1.0,368949,10,10,1,9.0,1,1,1,0,0,40,3.0
23,1.0,142566,9,9,2,2.0,3,1,1,0,0,40,1.0
25,1.0,157028,13,13,2,5.0,2,1,1,0,0,60,1.0
37,3.0,247750,11,11,1,13.0,1,2,1,0,0,40,1.0
53,3.0,287192,2,2,1,6.0,1,1,1,0,0,32,2.0
60,3.0,149281,9,9,1,13.0,1,1,1,0,0,40,1.0
61,1.0,204908,7,7,1,13.0,1,1,1,0,0,36,1.0
30,6.0,224498,9,9,3,4.0,4,1,0,0,0,40,1.0
36,1.0,200352,13,13,1,1.0,1,1,1,0,0,45,1.0
20,1.0,185706,10,10,2,5.0,2,1,0,0,0,20,1.0
33,1.0,221966,13,13,2,1.0,2,1,1,2202,0,50,1.0
50,1.0,108446,10,10,1,5.0,1,1,1,0,0,40,1.0
19,1.0,318822,9,9,2,4.0,2,1,0,0,0,40,1.0
43,1.0,76460,9,9,2,4.0,2,1,0,0,0,40,1.0
46,1.0,35406,4,4,4,6.0,2,1,0,0,0,32,1.0
37,1.0,226500,9,9,1,5.0,1,1,1,0,0,50,1.0
59,3.0,303455,14,14,5,1.0,4,1,0,4787,0,60,1.0
43,1.0,211517,10,10,2,4.0,2,1,1,0,1669,45,1.0
34,1.0,27494,9,9,3,2.0,2,4,1,0,0,48,1.0
48,2.0,209146,9,9,1,8.0,1,1,1,0,0,60,1.0
